road,id,model_type,condition,name,lat,lon,length
N8,1001835,bridge,A,SHOMOS PUR BOX CULVERT,23.4951512649572,90.2701658523504,29.5
N8,1001836,link,NaN,link_LRP031,23.4951512649572,90.2701658523504,1279.5000000000011
N8,1001837,bridge,A,DOGACHIBAZAR(2),23.4836184741714,90.2674393553142,10.3
N8,1001838,link,NaN,link_LRP032,23.4836184741714,90.2674393553142,655.7000000000039
N8,1001839,bridge,A,KHANBARI BOX CULVERT SARM,23.4777002109826,90.2660924757225,10.3
N8,1001840,link,NaN,link_LRP033,23.4777002109826,90.2660924757225,13023.699999999999
N8,1001841,bridge,A,Shibchar Bridge,23.408484847,90.1724886258,41.7
N8,1001842,link,NaN,link_LRP046,23.408484847,90.1724886258,1682.2999999999965
N8,1001843,bridge,A,LRP048,23.403026635,90.160249021,4.6
N8,1001844,link,NaN,link_LRP048,23.403026635,90.160249021,727.3999999999993
N8,1001845,bridge,A,Pachchar Bridge,23.4030940018918,90.1493778713513,46.0
N8,1001846,link,NaN,link_LRP049,23.4030940018918,90.1493778713513,1142.0000000000023
N8,1001847,bridge,A,LRP050,23.401871105,90.137998254,3.6
N8,1001848,link,NaN,link_LRP050,23.401871105,90.137998254,775.3999999999963
N8,1001849,bridge,A,Bandarkhola Bridge,23.399580889836,90.1308034062295,21.07
N8,1001850,link,NaN,link_LRP051,23.399580889836,90.1308034062295,1973.9300000000046
N8,1001851,bridge,A,LRP053,23.3840450502564,90.1251975982906,40.129999999999995
N8,1001852,link,NaN,link_LRP053,23.3840450502564,90.1251975982906,1245.8700000000013
N8,1001853,bridge,A,Hazi Shariatullah Bridge,23.3785493533333,90.1152868733333,456.0
N8,1001854,link,NaN,link_LRP054,23.3785493533333,90.1152868733333,1666.9999999999977
N8,1001855,bridge,A,LRP056,23.3728574015,90.0959407702,2.6
N8,1001856,link,NaN,link_LRP056,23.3728574015,90.0959407702,3448.4000000000005
N8,1001857,bridge,A,LRP059,23.3694800527536,90.0627207611594,11.0
N8,1001858,link,NaN,link_LRP059,23.3694800527536,90.0627207611594,1623.0000000000005
N8,1001859,bridge,A,Salildia Bridge.,23.3700733840425,90.0466530675532,23.0
N8,1001860,link,NaN,link_LRP061,23.3700733840425,90.0466530675532,389.9999999999967
N8,1001861,bridge,A,LRP062,23.3702576116326,90.0426290547959,10.6
N8,1001862,link,NaN,link_LRP062,23.3702576116326,90.0426290547959,1340.3999999999992
N8,1001863,bridge,A,LRP063,23.3727920606299,90.0298603423622,11.14
N8,1001864,link,NaN,link_LRP063,23.3727920606299,90.0298603423622,1373.860000000005
N8,1001865,bridge,B,Bamonkanda Bridge,23.3769739432183,90.0171822641379,32.6
N8,1001866,link,NaN,link_LRP064,23.3769739432183,90.0171822641379,634.4000000000016
N8,1001867,bridge,A,LRP065,23.378765050693,90.0109594243564,8.5
N8,1001868,link,NaN,link_LRP065,23.378765050693,90.0109594243564,957.499999999994
N8,1001869,bridge,A,LRP066,23.3820568727447,90.0023285111324,77.76
N8,1001870,link,NaN,link_LRP066,23.3820568727447,90.0023285111324,762.2400000000034
N8,1001871,bridge,A,LRP067,23.385322312,89.994825234,5.8
N8,1001872,link,NaN,link_LRP067,23.385322312,89.994825234,839.1999999999989
N8,1001873,bridge,A,LRP068,23.3886406170731,89.9873892609756,19.55
N8,1001874,link,NaN,link_LRP068,23.3886406170731,89.9873892609756,1081.4499999999991
N8,1001875,bridge,D,Kumar Bridge,23.3833966549815,89.9990209726937,109.6
N8,1001876,link,NaN,link_LRP069,23.3833966549815,89.9990209726937,1565.3999999999974
N8,1001877,bridge,C,LRP071,23.3710947508021,89.9913662850267,6.8
N8,1001878,link,NaN,link_LRP071,23.3710947508021,89.9913662850267,1414.2000000000064
N8,1001879,bridge,B,LRP072,23.3610878742857,89.9995765935714,6.8
N8,1001880,link,NaN,link_LRP072,23.3610878742857,89.9995765935714,442.19999999999806
N8,1001881,bridge,A,LRP073,23.35706335,89.9999346843749,9.5
N8,1001882,link,NaN,link_LRP073,23.35706335,89.9999346843749,1655.5000000000064
N8,1001883,bridge,B,LRP074,23.3421839689054,89.9981386,12.15
N8,1001884,link,NaN,link_LRP074,23.3421839689054,89.9981386,587.8499999999943
N8,1001885,bridge,B,LRP075,23.3368388933219,89.998763081678,13.8
N8,1001886,link,NaN,link_LRP075,23.3368388933219,89.998763081678,1062.1999999999935
N8,1001887,bridge,B,LRP076,23.3258183350561,89.9983809698876,6.7
N8,1001888,link,NaN,link_LRP076,23.3258183350561,89.9983809698876,768.3000000000056
N8,1001889,bridge,B,LRP077,23.3202910596701,89.9974458824587,7.6
N8,1001890,link,NaN,link_LRP077,23.3202910596701,89.9974458824587,1178.3999999999928
N8,1001891,bridge,D,LRP078,23.3094541147368,89.9982273278947,12.1
N8,1001892,link,NaN,link_LRP078,23.3094541147368,89.9982273278947,482.9000000000045
N8,1001893,bridge,B,LRP079,23.3054975457142,89.9988842057142,6.8
N8,1001894,link,NaN,link_LRP079,23.3054975457142,89.9988842057142,1175.2000000000023
N8,1001895,bridge,B,LRP080,23.2954579661375,90.0014574367725,69.15
N8,1001896,link,NaN,link_LRP080,23.2954579661375,90.0014574367725,742.8499999999976
N8,1001897,bridge,A,LRP081,23.2906350052005,90.0068146668647,6.725
N8,1001898,link,NaN,link_LRP081,23.2906350052005,90.0068146668647,1605.2750000000092
N8,1001899,bridge,D,LRP082,23.2781783397183,90.0133768011267,12.1
N8,1001900,link,NaN,link_LRP082,23.2781783397183,90.0133768011267,688.8999999999934
N8,1001901,bridge,D,LRP083,23.2716200392,90.0148267,6.75
N8,1001902,link,NaN,link_LRP083,23.2716200392,90.0148267,919.2500000000019
N8,1001903,bridge,D,LRP084,23.2635386402836,90.016516875461,14.0
N8,1001904,link,NaN,link_LRP084,23.2635386402836,90.016516875461,1635.9999999999914
N8,1001905,bridge,B,LRP085,23.248955448,90.0197893,13.3
N8,1001906,link,NaN,link_LRP085,23.248955448,90.0197893,782.7000000000065
N8,1001907,bridge,C,Chor Pachnodi 1No. Bridge,23.2422459766666,90.0210906699999,30.35
N8,1001908,link,NaN,link_LRP086,23.2422459766666,90.0210906699999,1485.6500000000055
N8,1001909,bridge,B,Takerhat Bridge,23.2283777297297,90.0200874189189,121.4
N8,1001910,link,NaN,link_LRP088,23.2283777297297,90.0200874189189,1359.5999999999945
N8,1001911,bridge,B,Ak Number Bridge,23.2162703780821,90.0240065520547,30.0
N8,1001912,link,NaN,link_LRP089,23.2162703780821,90.0240065520547,640.0000000000017
N8,1001913,bridge,B,Bolgram Bridge,23.2113394893238,90.0277764017793,9.5
N8,1001914,link,NaN,link_LRP090,23.2113394893238,90.0277764017793,1399.4999999999918
N8,1001915,bridge,C,Rajoir Boro Bridge,23.2046193344776,90.03829648,54.4
N8,1001916,link,NaN,link_LRP091,23.2046193344776,90.03829648,759.6000000000072
N8,1001917,bridge,B,LRP092,23.203190589754,90.0460782319672,6.05
N8,1001918,link,NaN,link_LRP092,23.203190589754,90.0460782319672,368.95
N8,1001919,bridge,C,LRP093,23.202493304918,90.0496502606557,7.5600000000000005
N8,1001920,link,NaN,link_LRP093,23.202493304918,90.0496502606557,1032.4400000000064
N8,1001921,bridge,C,LRP094,23.2005943285714,90.0589480057142,7.175
N8,1001922,link,NaN,link_LRP094,23.2005943285714,90.0589480057142,1038.8249999999923
N8,1001923,bridge,D,LRP095,23.1980442444444,90.0692976372839,36.76
N8,1001924,link,NaN,link_LRP095,23.1980442444444,90.0692976372839,1391.2399999999973
N8,1001925,bridge,B,LRP096,23.191414632653,90.0807425708454,36.1
N8,1001926,link,NaN,link_LRP096,23.191414632653,90.0807425708454,771.9000000000069
N8,1001927,bridge,C,LRP097,23.187301188,90.0868051236363,6.05
N8,1001928,link,NaN,link_LRP097,23.187301188,90.0868051236363,538.9500000000018
N8,1001929,bridge,A,LRP098,23.1843868758735,90.091286902995,63.75
N8,1001930,link,NaN,link_LRP098,23.1843868758735,90.091286902995,1204.2500000000007
N8,1001931,bridge,B,LRP099,23.1789405111441,90.1020214548291,55.49
N8,1001932,link,NaN,link_LRP099,23.1789405111441,90.1020214548291,1348.5099999999964
N8,1001933,bridge,C,LRP100,23.1751030468531,90.1149531034965,18.6
N8,1001934,link,NaN,link_LRP100,23.1751030468531,90.1149531034965,1106.4
N8,1001935,bridge,A,LRP101,23.1718858852,90.1251654788,42.8
N8,1001936,link,NaN,link_LRP101,23.1718858852,90.1251654788,1287.1999999999982
N8,1001937,bridge,A,LRP103,23.1625317224637,90.1330045905797,22.65
N8,1001938,link,NaN,link_LRP103,23.1625317224637,90.1330045905797,963.3500000000042
N8,1001939,bridge,B,LRP104,23.1551389,90.13842742,7.675000000000001
N8,1001940,link,NaN,link_LRP104,23.1551389,90.13842742,1571.3249999999937
N8,1001941,bridge,D,LRP105,23.1435774802816,90.1470865070422,6.45
N8,1001942,link,NaN,link_LRP105,23.1435774802816,90.1470865070422,707.5499999999986
N8,1001943,bridge,A,LRP106,23.1382569321576,90.1509894373444,10.1
N8,1001944,link,NaN,link_LRP106,23.1382569321576,90.1509894373444,859.9000000000045
N8,1001945,bridge,C,LRP107,23.1318910482944,90.1559278718132,6.5
N8,1001946,link,NaN,link_LRP107,23.1318910482944,90.1559278718132,584.499999999994
N8,1001947,bridge,C,LRP108,23.1279792644376,90.159794393617,27.4
N8,1001948,link,NaN,link_LRP108,23.1279792644376,90.159794393617,1419.6000000000026
N8,1001949,bridge,D,LRP109,23.1188137258754,90.1698774597276,11.9
N8,1001950,link,NaN,link_LRP109,23.1188137258754,90.1698774597276,1008.099999999996
N8,1001951,bridge,D,LRP110,23.1123500820846,90.1768761703583,15.925
N8,1001952,link,NaN,link_LRP110,23.1123500820846,90.1768761703583,1714.0750000000041
N8,1001953,bridge,B,LRP112,23.1012648508547,90.1887920675213,15.5
N8,1001954,link,NaN,link_LRP112,23.1012648508547,90.1887920675213,738.5000000000049
N8,1001955,bridge,B,LRP113,23.0965381148997,90.1937955470869,8.3
N8,1001956,link,NaN,link_LRP113,23.0965381148997,90.1937955470869,1887.700000000001
N8,1001957,bridge,C,LRP114,23.0764769014249,90.2092312814752,19.9
N8,1001958,link,NaN,link_LRP114,23.0764769014249,90.2092312814752,1512.0999999999963
N8,1001959,bridge,C,Bourgata bridge,23.0716101470588,90.2110874095588,55.87
N8,1001960,link,NaN,link_LRP116,23.0716101470588,90.2110874095588,1297.1299999999947
N8,1001961,bridge,A,LRP117,23.0599142212389,90.2090356725663,6.73
N8,1001962,link,NaN,link_LRP117,23.0599142212389,90.2090356725663,592.2700000000037
N8,1001963,bridge,C,LRP118,23.0548474338235,90.2089343965686,1.83
N8,1001964,link,NaN,link_LRP118,23.0548474338235,90.2089343965686,700.1699999999981
N8,1001965,bridge,A,LRP119,23.0485927933179,90.2092855764976,6.6
N8,1001966,link,NaN,link_LRP119,23.0485927933179,90.2092855764976,1236.4000000000092
N8,1001967,bridge,A,LRP120,23.0338921064566,90.2090537623622,4.28
N8,1001968,link,NaN,link_LRP120,23.0338921064566,90.2090537623622,1227.7199999999993
N8,1001969,bridge,A,LRP121,23.0265987931297,90.2091096045801,6.78
N8,1001970,link,NaN,link_LRP121,23.0265987931297,90.2091096045801,1473.2199999999898
N8,1001971,bridge,C,Souderkhal bridge,23.0149981967741,90.2157723741935,17.25
N8,1001972,link,NaN,link_LRP123,23.0149981967741,90.2157723741935,1428.7500000000123
N8,1001973,bridge,A,LRP124,23.0034972804878,90.2222195195122,31.05
N8,1001974,link,NaN,link_LRP124,23.0034972804878,90.2222195195122,664.949999999998
N8,1001975,bridge,C,Lakherajkosba bridge,22.9971782285714,90.2221064857142,26.95
N8,1001976,link,NaN,link_LRP125,22.9971782285714,90.2221064857142,1423.0499999999886
N8,1001977,bridge,A,LRP126,22.98418145,90.2224172636363,1.86
N8,1001978,link,NaN,link_LRP126,22.98418145,90.2224172636363,767.1400000000054
N8,1001979,bridge,B,LRP127,22.9773868997907,90.2226646054393,23.6
N8,1001980,link,NaN,link_LRP127,22.9773868997907,90.2226646054393,1618.399999999996
N8,1001981,bridge,C,Asokoti bridge,22.9631339075188,90.224662424812,27.5
N8,1001982,link,NaN,link_LRP129,22.9631339075188,90.224662424812,870.4999999999961
N8,1001983,bridge,C,LRP130,22.9554310570205,90.2271555613013,7.133333333333333
N8,1001984,link,NaN,link_LRP130,22.9554310570205,90.2271555613013,1223.8666666666895
N8,1001985,bridge,C,Lalpur bridge,22.9453015592592,90.2313757562289,8.25
N8,1001986,link,NaN,link_LRP131,22.9453015592592,90.2313757562289,1378.749999999972
N8,1001987,bridge,A,LRP132,22.9346545873,90.2376032883,3.4
N8,1001988,link,NaN,link_LRP132,22.9346545873,90.2376032883,463.600000000013
N8,1001989,bridge,D,LRP133,22.9311347694214,90.2400961132231,9.575
N8,1001990,link,NaN,link_LRP133,22.9311347694214,90.2400961132231,1438.4250000000075
N8,1001991,bridge,B,LRP134,22.918487854074,90.2440342725925,1.8
N8,1001992,link,NaN,link_LRP134,22.918487854074,90.2440342725925,736.1999999999996
N8,1001993,bridge,B,LRP135,22.9121428,90.245938701476,11.9
N8,1001994,link,NaN,link_LRP135,22.9121428,90.245938701476,1508.0999999999817
N8,1001995,bridge,A,LRP136,22.8995343271287,90.2518710508911,3.65
N8,1001996,link,NaN,link_LRP136,22.8995343271287,90.2518710508911,361.3500000000091
N8,1001997,bridge,A,LRP137,22.8966038511904,90.2533174535714,3.6
N8,1001998,link,NaN,link_LRP137,22.8966038511904,90.2533174535714,904.4000000000154
N8,1001999,bridge,D,LRP138,22.8896676915789,90.2572801280701,13.899999999999999
N8,1002000,link,NaN,link_LRP138,22.8896676915789,90.2572801280701,1544.0999999999926
N8,1002001,bridge,A,LRP139,22.8768872438613,90.2635694242574,5.0
N8,1002002,link,NaN,link_LRP139,22.8768872438613,90.2635694242574,2204.000000000003
N8,1002003,bridge,A,LRP141,22.8615613216,90.2593083036,8.3
N8,1002004,link,NaN,link_LRP141,22.8615613216,90.2593083036,1206.7000000000035
N8,1002005,bridge,A,LRP143,22.8531755697999,90.2523536193,8.5
N8,1002006,link,NaN,link_LRP143,22.8531755697999,90.2523536193,3358.49999999999
N8,1002007,bridge,A,Jalil bridge,22.8260273454965,90.2613518660508,289.95
N8,1002008,link,NaN,link_LRP146,22.8260273454965,90.2613518660508,2223.0500000000056
N8,1002009,bridge,A,Capt. Mohiuddin Jahangir bridge,22.8110722,90.2790925307692,386.94
N8,1002010,link,NaN,link_LRP148,22.8110722,90.2790925307692,1926.0599999999881
N8,1002011,bridge,A,LRP151,22.7962911557,90.2929278443,10.3
N8,1002012,link,NaN,link_LRP151,22.7962911557,90.2929278443,1092.7000000000087
N8,1002013,bridge,A,Rahamatpur bridge,22.7912572381818,90.3000166672727,32.3
N8,1002014,link,NaN,link_LRP152,22.7912572381818,90.3000166672727,392.69999999998294
N8,1002015,bridge,A,LRP153,22.7878376447867,90.2997433815165,3.325
N8,1002016,link,NaN,link_LRP153,22.7878376447867,90.2997433815165,1191.6750000000216
N8,1002017,bridge,A,LRP154,22.7786207494017,90.3046183760683,3.9
N8,1002018,link,NaN,link_LRP154,22.7786207494017,90.3046183760683,1152.0999999999774
N8,1002019,bridge,A,LRP155,22.7691243549071,90.3097072480106,3.6
N8,1002020,link,NaN,link_LRP155,22.7691243549071,90.3097072480106,854.4000000000041
N8,1002021,bridge,A,LRP156,22.7622923406605,90.3134367542141,6.75
N8,1002022,link,NaN,link_LRP156,22.7622923406605,90.3134367542141,1483.250000000009
N8,1002023,bridge,A,LRP157,22.7502560906796,90.3201675337864,3.6
N8,1002024,link,NaN,link_LRP157,22.7502560906796,90.3201675337864,452.39999999998884
N8,1002025,bridge,A,LRP158,22.7461531580645,90.3218368817204,3.6
N8,1002026,link,NaN,link_LRP158,22.7461531580645,90.3218368817204,1331.400000000008
N8,1002027,bridge,A,LRP159,22.736412994551,90.3280487476161,3.6
N8,1002028,link,NaN,link_LRP159,22.736412994551,90.3280487476161,1100.4000000000135
N8,1002029,bridge,B,LRP160,22.7293679706501,90.3355304496594,3.5
N8,1002030,link,NaN,link_LRP160,22.7293679706501,90.3355304496594,1008.5000000000005
N8,1002031,bridge,A,LRP161,22.7224343305357,90.3416489735714,2.6
N8,1002032,link,NaN,link_LRP161,22.7224343305357,90.3416489735714,475.3999999999802
N8,1002033,bridge,A,LRP162,22.7192865363636,90.3439774738636,6.6499999999999995
N8,1002034,link,NaN,link_LRP162,22.7192865363636,90.3439774738636,1613.3500000000045
N8,1002035,bridge,B,LRP163,22.7064623611,90.3517533334,5.0
N8,1002036,link,NaN,link_LRP163,22.7064623611,90.3517533334,569.0000000000123
N8,1002037,bridge,B,LRP164,22.7010590499999,90.3534167,12.75
N8,1002038,link,NaN,link_LRP164,22.7010590499999,90.3534167,843.2499999999945
N8,1002039,bridge,A,LRP165,22.6934770261627,90.3544546587209,12.8
N8,1002040,link,NaN,link_LRP165,22.6934770261627,90.3544546587209,1043.2000000000116
N8,1002041,bridge,C,Sagardi bridge,22.684776608,90.356094177,12.2
N8,1002042,link,NaN,link_LRP166,22.684776608,90.356094177,2260.7999999999965
N8,1002043,bridge,B,LRP168,22.6682080141148,90.3465939483253,3.6
N8,1002044,link,NaN,link_LRP168,22.6682080141148,90.3465939483253,570.3999999999838
N8,1002045,bridge,A,LRP169,22.6655353145,90.3494926855,3.6
N8,1002046,link,NaN,link_LRP169,22.6655353145,90.3494926855,3077.4000000000174
N8,1002047,bridge,A,LRP172,22.6452070313131,90.3621613444444,8.1
N8,1002048,link,NaN,link_LRP172,22.6452070313131,90.3621613444444,991.9
N8,1002049,bridge,A,LRP173,22.640673516129,90.3553844419354,6.75
N8,1002050,link,NaN,link_LRP173,22.640673516129,90.3553844419354,1573.249999999984
N8,1002051,bridge,A,LRP174,22.6354840114285,90.3420072942857,3.7
N8,1002052,link,NaN,link_LRP174,22.6354840114285,90.3420072942857,1035.3000000000156
N8,1002053,bridge,B,LRP175,22.6269263144989,90.3378951002132,6.7
N8,1002054,link,NaN,link_LRP175,22.6269263144989,90.3378951002132,721.2999999999802
N8,1002055,bridge,A,LRP176,22.6210622667377,90.334984652452,8.45
N8,1002056,link,NaN,link_LRP176,22.6210622667377,90.334984652452,2004.5500000000052
N8,1002057,bridge,C,Boalia Bazar Bridge,22.6032098888888,90.3342095333333,39.7
N8,1002058,link,NaN,link_LRP178,22.6032098888888,90.3342095333333,1430.2999999999988
N8,1002059,bridge,A,LRP179,22.5905165021021,90.3370936585585,5.1
N8,1002060,link,NaN,link_LRP179,22.5905165021021,90.3370936585585,1357.8999999999996
N8,1002061,bridge,A,LRP180,22.5789817956,90.3381861966,10.0
N8,1002062,link,NaN,link_LRP180,22.5789817956,90.3381861966,861.0000000000093
N8,1002063,bridge,A,LRP181,22.5716409009546,90.3363081119331,3.6
N8,1002064,link,NaN,link_LRP181,22.5716409009546,90.3363081119331,231.39999999998523
N8,1002065,bridge,C,Bakerganj Steel Bridge,22.5695065232696,90.3358485158711,18.6
N8,1002066,link,NaN,link_LRP182,22.5695065232696,90.3358485158711,2696.4000000000037
N8,1002067,bridge,B,LRP184,22.5455291587341,90.3332866660759,6.75
N8,1002068,link,NaN,link_LRP184,22.5455291587341,90.3332866660759,796.2499999999973
N8,1002069,bridge,C,LRP185,22.5390156239234,90.3346291129186,14.35
N8,1002070,link,NaN,link_LRP185,22.5390156239234,90.3346291129186,798.6500000000166
N8,1002071,bridge,B,LRP186,22.5327467482758,90.3388578770114,10.05
N8,1002072,link,NaN,link_LRP186,22.5327467482758,90.3388578770114,1977.9499999999996
N8,1002073,bridge,B,LRP188,22.5153185518518,90.3428955888888,10.0
N8,1002074,link,NaN,link_LRP188,22.5153185518518,90.3428955888888,760.9999999999866
N8,1002075,bridge,A,LRP189,22.5084818648241,90.3428028668341,6.8
N8,1002076,link,NaN,link_LRP189,22.5084818648241,90.3428028668341,4285.200000000002
N8,1002077,bridge,B,Moukorou Bridge,22.4700411112651,90.3409622097053,79.03
N8,1002078,link,NaN,link_LRP193,22.4700411112651,90.3409622097053,1674.9700000000191
N8,1002079,bridge,A,LRP195,22.4550046567676,90.3410504096969,5.949999999999999
N8,1002080,link,NaN,link_LRP195,22.4550046567676,90.3410504096969,710.0499999999797
N8,1002081,bridge,A,Moddho Badorpur Bridge,22.4487086595505,90.3400982377528,12.899999999999999
N8,1002082,link,NaN,link_LRP196,22.4487086595505,90.3400982377528,1655.1000000000063
N8,1002083,bridge,A,LRP197,22.4342050970297,90.3361022873267,5.1
N8,1002084,link,NaN,link_LRP197,22.4342050970297,90.3361022873267,319.8999999999886
N8,1002085,bridge,A,LRP198,22.4314966564356,90.334993940792,29.823333333333334
N8,1002086,link,NaN,link_LRP198,22.4314966564356,90.334993940792,1285.1766666666929
N8,1002087,bridge,A,LRP199,22.420795,90.3299005666666,7.6
N8,1002088,link,NaN,link_LRP199,22.420795,90.3299005666666,968.3999999999991
N8,1002089,bridge,A,LRP200,22.4123481678611,90.3276316195968,17.15
N8,1002090,link,NaN,link_LRP200,22.4123481678611,90.3276316195968,17.15
N8,1002091,sourcesink,NaN,SoSi_N8,22.4123481678611,90.3276316195968,1.0
